From	To	Species	Gene Name
3123	Q4VZY7_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LAA0_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29979_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q27PR7_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q7YQA6_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9UM29_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q95HK6_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9XRY4_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q30147_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q4U4M6_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q30156_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29650_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LTJ6_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q45FY1_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9GJE9_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9MY16_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29901_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9BD02_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q95IE6_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29813_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LAA1_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LAC2_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9UM34_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9GIL6_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q0Z850_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q31642_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9BCM3_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q95HN2_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q45G73_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LA93_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q13750_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q0GB79_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q2L4U2_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29830_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LTK0_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9BCP6_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q99947_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q5Y7C5_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9GJ58_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q56FP7_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LA88_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29888_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q56FP1_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29688_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9MYD7_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9MYD6_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q860I8_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9MY56_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29696_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	HB2B_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q45KF7_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LA86_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9TPB7_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29635_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q8WMA0_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9BCQ0_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	P79499_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LAB4_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29769_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LAB6_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29723_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q5Y7C2_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q7YPW3_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29720_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q5K3W2_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q2PZR1_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q861G1_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3MQ60_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29791_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q6QJL9_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29717_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3T919_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q8HWN3_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9GJ37_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q05563_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9TQ55_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9MXZ4_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q19AF2_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q30165_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9MYE4_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9TQ52_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9NQ54_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q860V5_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q29821_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q95IE3_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9GJ49_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q30128_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9XRX1_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9TQ57_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LAG4_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q95384_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LAA8_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LAB1_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q56FN8_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LAC1_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q9MYD9_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q0VUQ9_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q45G74_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q8WLQ7_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q70Q85_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q3LAA6_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q95IT4_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q4PRC4_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
3123	Q7YP03_HUMAN	Homo sapiens	major histocompatibility complex, class II, DR beta 4; major histocompatibility complex, class II, DR beta 1
