EntrezID	GeneLength	GL7	GL8	GL9	GL10	GL11	GL12
194854	1663	0	0	0	0	0	0
194856	977	0	0	0	0	0	0
194908	1769	3	3	5	4	2	0
194952	3903	428	405	368	466	510	532
194974	1205	0	0	0	0	0	0
195018	11150	1897	2260	2023	2901	3033	2726
195040	1343	264	287	303	277	246	286
195046	4806	10	1	5	17	12	18
195180	351	2	0	0	1	1	1
195208	6883	1	2	2	0	0	0
195209	12584	3	0	0	0	1	1
195236	4975	0	3	0	1	0	1
195296	329	0	1	0	0	0	0
195297	350	0	0	0	0	0	0
195333	725	0	0	0	0	0	0
195349	1752	17	24	32	49	52	80
195359	2197	0	0	0	0	0	0
195434	3981	306	299	324	232	211	219
195522	2396	100	101	106	135	111	103
195531	1256	0	0	0	0	0	0
195555	1487	0	0	0	0	0	0
195564	3843	0	1	1	1	1	1
195576	360	0	0	0	0	0	0
195646	2270	0	0	0	0	0	0
195712	435	0	0	0	0	0	0
195727	5830	0	0	0	0	0	0
195733	3530	15	15	25	11	11	11
207151	1984	0	0	0	0	0	0
207157	1560	0	0	0	0	0	0
207165	11488	3861	4798	4329	5489	5756	5479
207175	1059	16	16	11	7	9	13
207181	8216	0	0	0	0	0	0
207182	2611	0	0	0	0	0	0
207209	2417	0	0	0	0	0	0
207212	10250	22	30	15	15	54	22
207213	2302	0	0	0	0	0	0
207214	6738	2730	2576	2460	1797	1646	2070
207215	2518	0	1	1	0	1	0
207227	12064	0	0	0	0	0	0
207259	4572	0	0	0	0	0	0
207278	4411	731	831	734	889	996	881
207304	8988	3620	4215	3839	4649	4655	4923
207352	4578	1454	1545	1562	1370	1337	1521
207375	7709	332	351	289	240	338	283
207393	4865	28	19	32	27	26	20
207425	4550	1056	1218	1273	1470	1412	1595
207474	4795	2	3	0	7	4	6
207495	2072	2	4	11	2	6	2
207521	5770	5	2	1	10	8	10
207565	2661	440	427	544	557	585	524
207592	6988	322	537	413	405	847	354
207596	9030	24	21	8	55	22	39
207607	4979	0	1	0	0	3	3
207615	7990	1040	1055	1026	1074	1007	1161
207618	4032	0	0	0	0	0	0
207667	3802	1	3	0	0	0	1
207683	3414	0	0	0	0	0	0
207686	3245	0	0	0	0	0	0
207704	2932	333	313	291	212	208	252
207728	4423	22397	25618	25168	33349	38245	32939
207740	1386	534	571	574	602	654	561
207742	4311	5	5	8	2	7	4
207777	7616	520	349	485	496	333	411
207781	6556	125	151	156	118	159	190
207785	4126	86	68	62	116	93	83
207792	4611	16	12	14	8	10	9
207798	3625	30	33	29	40	77	61
207806	12606	1770	2118	1933	2029	2389	2118
207818	1145	5	3	3	27	26	29
207819	4594	121	123	121	462	420	498
207839	5769	2	3	3	9	10	9
207854	931	0	0	0	0	0	0
207911	2189	0	1	0	1	7	1
207920	3864	0	0	0	2	0	2
207921	2886	7	4	5	7	7	8
207932	7365	1024	1061	1131	754	723	798
207952	3735	462	580	530	609	664	634
207958	1497	120	149	154	129	138	146
207965	1027	241	256	245	145	143	152
208043	8681	1590	1769	1562	1798	1985	1739
208076	3539	0	0	0	0	0	0
208079	1448	0	0	0	0	0	0
208080	1381	0	1	1	1	2	2
208084	3680	631	816	751	499	363	566
208092	1561	428	428	445	572	492	619
208098	2518	0	0	0	0	0	0
208104	7661	2837	3365	2509	7510	7867	5319
208111	4868	17	18	13	37	25	26
208117	4558	1025	931	777	1429	1239	1417
208144	4141	1004	1079	1080	1121	1121	1085
208146	7344	1222	1537	1399	1128	1115	1142
208151	7964	1	0	1	0	5	0
208154	3235	8	13	3	23	19	22
208158	3274	3	0	1	1	7	0
208164	1528	0	0	0	0	0	0
208166	2122	0	0	0	0	0	0
208169	3836	1	2	0	1	0	1
208171	2334	3	1	3	1	1	0
208177	5493	0	0	0	0	1	0
208188	4433	0	0	1	0	0	0
208194	3888	333	362	268	303	239	270
208198	3026	281	370	344	313	385	336
208211	1759	247	289	317	351	289	298
208213	5113	0	0	0	0	0	0
208228	2647	876	790	850	1091	752	838
208258	1448	0	0	0	0	0	0
208263	4439	1682	1781	1727	3166	2798	2760
208266	5694	2014	2260	2244	2000	1948	1842
208285	1693	29	40	32	62	91	67
208292	10851	2748	3095	2578	3163	3508	3273
208366	2736	217	228	232	111	94	113
208372	1404	0	0	0	0	0	0
208431	4428	0	0	0	0	0	0
208439	7048	0	1	0	1	0	0
208440	8025	495	445	415	414	433	434
208449	4539	375	434	373	385	554	429
208501	494	222	196	198	193	151	210
208518	2549	434	435	461	318	292	324
208583	2625	1	0	0	0	2	0
208595	1368	30	36	43	50	41	44
208606	5484	1708	1713	1593	2148	1908	2081
208613	717	0	0	0	0	0	0
208618	8041	0	0	0	0	1	0
208624	1425	292	257	305	205	213	204
208628	6961	1394	1840	1823	674	665	724
208634	2064	0	0	0	0	0	1
208638	1583	202	203	194	310	253	311
208643	5417	10625	11859	12260	8629	8297	9339
208647	3318	12	22	25	48	49	29
208650	6323	1909	2001	1953	2066	2079	1977
208659	2541	0	0	0	0	0	0
208665	2699	0	0	0	0	0	0
208666	2920	0	0	1	0	1	0
208677	2283	1	1	0	3	1	2
208691	4992	0	3	2	4	8	3
208715	3283	0	0	0	0	0	0
208718	3171	679	776	692	810	722	801
208727	3960	150	158	129	141	137	140
208748	5898	0	0	0	0	0	0
208760	1088	0	0	0	0	0	0
208768	3189	1166	1206	1207	1164	1072	1227
208777	4474	70	73	100	29	71	59
208795	3239	394	400	404	685	718	605
208820	1501	0	0	0	0	0	0
208836	4619	985	1317	1221	503	484	549
208846	6004	0	0	0	4	1	2
208869	9063	5	5	9	7	11	8
208884	2995	201	187	191	240	242	237
208890	2371	0	0	0	0	0	0
208898	8081	0	0	0	0	0	0
208908	3920	25	31	35	37	58	42
208922	5792	2	2	2	4	2	1
208924	854	0	0	0	0	0	0
208936	4855	0	0	0	0	0	0
208941	2647	0	0	1	0	0	1
208943	6733	3	4	9	13	17	14
208967	3899	27	42	35	22	39	33
208968	4474	778	868	846	749	963	803
208982	3615	1242	1147	1199	1443	1326	1494
208990	549	1	4	4	1	5	3
208994	3136	0	0	0	0	0	0
209003	1743	324	309	363	213	205	232
209005	2122	54	26	61	25	45	26
209011	1715	843	785	835	1251	1093	1045
209012	4078	1	4	5	3	3	0
209018	5032	486	615	581	617	622	732
209027	2914	53	55	55	24	27	46
209032	6538	569	695	679	254	318	268
209039	4707	0	0	2	1	3	3
209047	1024	9	2	6	12	10	2
209086	5329	1453	1796	1677	3255	3027	2878
209091	4554	0	0	0	0	0	0
209131	7507	1228	1303	1370	1682	1692	1720
209176	3014	0	0	0	0	0	0
209186	1659	0	0	0	0	0	0
209195	3743	0	0	0	0	0	0
209200	5181	1934	2365	2243	2904	2472	2819
209212	2647	319	349	287	233	256	250
209224	3106	492	569	523	500	495	529
209225	4803	778	677	731	1755	1160	1306
209232	2324	0	0	0	0	0	0
209239	2652	84	121	94	95	146	126
209268	5583	0	0	0	0	0	0
209294	2731	0	0	0	0	1	0
209318	2071	735	758	775	643	605	633
209324	297	0	0	0	0	0	0
209334	3283	630	880	754	400	351	461
209351	867	0	0	0	0	0	0
209354	1938	748	814	766	614	577	674
209357	2664	773	746	776	718	673	730
209361	4805	603	719	612	586	506	506
209378	7928	285	317	232	120	259	214
209380	17291	488	747	646	989	1970	1120
209387	3758	750	886	734	1917	1295	1407
209416	3575	924	1020	978	1141	1037	1181
209446	3274	371	381	355	497	376	428
209448	1668	0	0	0	0	0	0
209456	4370	571	644	634	687	698	717
209462	3785	539	539	561	434	374	462
209478	4209	3	2	6	10	7	5
209488	1225	341	355	359	510	404	456
209497	5149	1411	1530	1597	3625	2951	3265
209512	1020	0	0	0	0	0	0
209513	1044	0	0	0	0	0	0
209517	1077	0	0	0	0	0	0
209540	4133	0	0	0	1	0	0
209550	3175	0	0	0	0	0	0
209558	2815	0	0	0	0	0	0
209584	4404	146	152	141	120	111	134
209586	3963	1971	2343	2215	2161	2015	2375
209588	1615	0	0	0	0	0	0
209590	2488	0	0	0	0	0	0
209601	2009	0	0	0	0	0	0
209630	7468	48	52	51	40	32	42
209645	3837	0	0	0	0	0	0
209683	10781	141	174	142	134	161	137
209692	3535	1	0	0	0	0	0
209707	6734	406	467	363	363	409	427
209737	4823	2728	3691	3383	1548	1322	2011
209743	4250	0	0	0	0	0	0
209760	4493	27	25	31	376	363	352
209773	4435	0	0	0	4	1	1
209776	1038	0	0	0	0	0	0
209815	2648	259	269	254	240	210	210
209824	918	0	0	0	0	0	0
209837	1857	0	0	0	0	0	0
209966	2824	0	1	0	0	0	0
210004	2851	118	105	111	116	118	107
210009	3692	454	384	467	366	385	379
210027	2784	1	0	0	0	1	0
210029	2468	0	0	0	1	2	3
210035	6515	807	935	890	503	444	508
210044	4211	0	0	0	0	0	0
210045	3274	0	0	0	0	0	0
210094	2567	0	0	1	1	0	0
210104	3381	17	17	20	112	58	125
210105	4993	195	213	156	248	229	259
210106	3997	697	707	701	670	525	628
210108	4977	0	1	1	6	1	1
210126	15996	919	811	768	1394	1542	1431
210135	3383	717	801	746	681	660	671
210145	1831	0	1	0	2	2	0
210146	6124	575	598	479	1316	1369	1467
210148	2132	277	311	224	273	267	313
210155	882	0	0	0	1	0	0
210162	4584	0	0	0	0	0	0
210172	3352	309	359	370	302	399	334
210198	2856	0	0	0	0	0	0
210274	7029	19	21	14	176	208	233
210293	7303	3978	5123	4456	4237	4809	4310
210297	3616	0	0	0	0	0	0
210321	522	0	0	0	0	0	0
210356	7593	0	0	0	0	0	0
210373	841	0	0	0	1	0	0
210376	2408	887	1078	961	756	763	900
210417	6253	0	0	0	0	0	0
210463	2368	0	0	0	0	0	0
210503	2912	112	120	99	181	135	154
210510	7062	0	1	0	0	0	0
210529	2625	673	660	703	646	620	677
210530	2248	0	0	0	0	0	0
210535	1026	0	0	0	0	0	0
210544	4206	701	908	868	437	372	491
210554	831	6	11	8	28	10	15
210573	4851	0	2	0	3	0	3
210582	2507	117	91	109	237	225	213
210622	2855	0	0	0	0	0	0
210673	3304	1	0	0	1	1	0
210710	2129	52	34	44	47	50	50
210711	4171	2532	2700	2660	1480	1581	1661
210719	3201	0	0	0	0	0	0
210741	1952	0	6	2	2	0	1
210757	3981	0	0	0	0	0	0
210762	1453	0	0	0	0	0	0
210766	4456	1013	934	919	795	802	860
210789	6641	740	815	831	619	795	628
210801	9220	0	0	0	0	0	0
210808	2419	25	57	23	32	35	31
210853	2659	12	17	6	19	22	20
210876	2574	0	0	0	0	0	0
210925	2668	1101	1326	1314	1007	1044	1100
210933	5522	0	0	0	0	0	0
210940	4331	0	0	0	0	0	0
210962	2882	0	0	0	0	0	0
210973	3868	991	1028	913	1170	1155	1243
210982	6579	787	852	849	899	1031	829
210992	1605	434	438	445	592	538	618
210998	5621	1397	1620	1505	1372	1282	1511
211001	2850	0	0	0	0	0	0
211006	1925	235	277	276	257	273	282
211007	3470	677	718	818	810	808	754
211027	343	0	0	0	0	0	0
211064	1949	512	485	475	441	400	432
211134	1800	0	0	0	0	0	0
211135	2002	66	95	81	150	166	146
211147	1547	0	0	0	0	0	0
211151	641	328	315	358	425	312	425
211187	3679	19	17	13	59	54	72
211208	4070	0	0	0	0	0	0
211223	2568	0	0	0	0	0	0
211228	1273	2	0	0	8	2	7
211232	2779	1	4	2	28	9	24
211253	1862	113	137	126	98	98	105
211255	4529	646	661	627	532	500	540
211286	2447	463	451	421	592	506	594
211305	1485	0	1	1	20	2	10
211323	2103	0	0	0	0	0	0
211329	5338	521	579	593	519	545	565
211331	294	3	3	2	5	2	9
211347	7365	1850	1725	1615	1658	1576	1845
211378	2641	373	379	280	166	147	166
211383	4356	0	0	0	0	0	0
211389	2349	104	136	108	178	175	174
211401	5140	2343	2371	2136	5468	5960	5692
211429	3859	145	152	148	307	300	276
211446	4596	1072	1232	1249	1388	1235	1408
211468	2110	0	0	0	0	0	0
211472	936	0	0	0	0	0	0
211480	2639	3	4	2	3	1	2
211482	2661	0	0	0	0	0	0
211484	3400	57	46	49	117	92	110
211488	4445	799	754	767	624	581	674
211496	1983	0	0	0	0	0	0
211499	2996	896	952	915	1182	1126	1250
211535	2453	28	18	25	30	28	37
211548	4259	1411	1529	1605	1569	1494	1546
211550	2137	9021	7705	7784	15592	12804	15959
211556	2391	4081	4190	4162	3784	3647	3586
211577	2006	0	0	0	0	0	0
211578	3117	0	0	0	0	0	0
211586	7645	1102	1354	1093	1395	1780	1600
211612	6489	0	0	0	0	0	0
211623	451	0	0	0	0	0	0
211651	4780	973	1463	1399	514	463	564
211652	3315	0	3	0	3	10	9
211660	4354	686	781	745	745	691	783
211666	589	21	29	30	105	40	89
211673	7042	2767	3085	2816	3395	3532	3725
211712	5525	704	595	665	4297	4603	3890
211739	3629	0	0	0	0	0	0
211770	4026	357	254	274	134	266	235
211798	3152	11	21	18	28	28	20
211896	1724	8	5	6	21	12	30
211914	5679	24	32	20	38	39	29
211922	5432	1125	1270	1162	1423	1367	1643
211924	2980	0	0	0	0	0	0
211936	3944	52	47	43	36	30	44
211945	6439	6	3	5	12	8	7
211948	3529	814	795	773	622	542	671
211949	2232	83	99	77	190	144	237
211961	11697	0	0	0	0	0	0
211978	9368	1000	1090	1024	1610	1445	1347
211986	2958	573	665	662	770	737	861
212032	3167	22	7	12	54	18	22
212070	3315	0	1	0	1	0	0
212073	5532	1605	1926	1840	1456	1629	1607
212085	3083	0	0	0	0	0	0
212090	885	208	190	174	197	180	190
212108	475	6	1	4	2	3	4
212111	2826	445	483	473	930	1125	1046
212114	1560	107	125	108	140	162	128
212123	2312	1144	1309	1412	1126	1041	1068
212124	1716	0	0	0	0	0	0
212127	4321	1073	1114	1080	1159	1182	1021
212139	3288	522	593	590	691	617	588
212153	3643	159	193	216	150	175	180
212163	3418	531	583	543	481	463	483
212167	3745	101	93	135	337	315	354
212168	4348	491	510	522	707	681	666
212190	2924	0	0	0	0	0	0
212198	2657	66	80	92	62	83	74
212225	3858	0	0	0	0	0	0
212276	4971	666	752	641	640	673	787
212281	5179	611	696	604	819	766	841
212285	7363	349	183	229	451	226	362
212307	4333	1536	1825	1674	1512	1583	1676
212326	5479	0	0	0	0	0	0
212377	4467	1420	1720	1620	757	765	835
212390	2386	53	39	39	94	140	120
212391	4663	98	130	112	126	181	162
212392	2626	0	0	1	1	0	0
212398	2161	135	119	166	176	197	155
212439	2909	18	17	17	26	17	25
212442	1889	297	261	260	158	195	220
212448	5644	0	0	0	0	0	0
212483	4341	1212	1169	1242	1786	1810	1325
212503	1737	73	78	68	59	45	54
212508	1595	254	301	331	228	208	235
212514	4342	185	220	301	175	164	185
212516	2551	2	0	5	4	2	5
212517	6583	0	0	0	0	0	0
212518	3156	0	0	0	0	1	0
212528	2186	982	984	1010	937	881	924
212531	3501	5	9	15	10	11	24
212539	1215	146	148	120	259	299	267
212541	3236	1	0	1	4	4	2
212547	2716	447	395	378	341	332	318
212555	2047	37	18	31	120	77	103
212569	2321	91	86	67	115	107	105
212627	1867	384	405	418	491	394	533
212632	5300	16	18	8	32	28	16
212647	3355	21	15	19	32	16	28
212670	2247	17	26	28	33	33	46
212679	2882	331	394	366	302	331	330
212706	2572	1500	1419	1444	2024	2017	2031
212712	5286	381	394	344	523	367	321
212728	5060	4607	5221	4934	3586	4058	3792
212733	1924	4	0	0	3	4	2
212753	1556	0	0	0	0	0	0
212772	3389	369	332	328	486	395	436
212862	3411	157	145	132	114	153	121
212880	5673	3742	4035	3798	3950	3757	4223
212892	3650	0	0	0	1	3	0
212898	4225	1	2	1	6	3	13
212919	4266	118	148	122	136	151	132
212933	3540	0	0	0	0	0	0
212937	3498	1015	1084	1198	946	960	744
212943	5505	5	3	9	37	16	17
212952	993	0	0	0	0	0	0
212965	1626	0	0	0	0	0	0
212974	2975	363	540	492	605	618	604
212980	3426	480	411	506	635	884	782
212986	6055	335	450	394	273	299	334
212989	2089	1	0	0	1	0	0
212996	4196	0	0	0	0	0	0
212998	2192	0	0	0	0	1	0
212999	4990	1790	2041	1894	1817	1799	1660
213002	541	20	14	11	80	25	40
213006	4853	603	670	578	1536	1565	1528
213011	2765	0	0	0	0	1	0
213012	2127	234	275	265	209	187	191
213019	1514	352	344	343	561	564	558
213027	1542	116	146	147	226	223	260
213043	4776	1	1	2	1	14	6
213053	5208	232	201	200	191	133	173
213054	8687	4108	4707	4229	4489	4786	4542
213056	8695	742	777	606	492	701	674
213068	2931	360	307	309	1049	1099	1139
213081	4403	52	74	75	64	59	81
213084	3507	40	27	55	92	99	136
213109	7561	2377	2961	2692	2565	2884	2847
213119	5044	32	34	25	56	38	36
213121	4054	0	0	0	0	3	2
213171	1149	0	0	0	0	0	0
213208	2478	19	21	26	21	29	37
213211	2271	790	891	971	572	467	517
213233	2080	443	463	488	654	564	565
213234	2418	0	0	0	0	0	0
213236	1469	43	51	42	47	35	46
213248	2919	0	1	2	0	0	0
213262	4765	0	0	0	0	0	0
213272	1955	0	0	0	0	0	0
213311	1965	0	0	2	2	1	0
213326	3431	1048	1199	1082	1230	1128	1221
213332	781	6	23	13	9	11	9
213350	1497	443	531	511	518	529	510
213389	3460	285	312	327	534	508	418
213391	6344	1875	2065	1980	3142	2510	2653
213393	1317	0	1	0	0	0	0
213402	4865	1	0	2	0	1	1
213409	958	0	0	0	0	0	0
213417	4269	0	0	0	0	0	0
213435	3070	1	0	0	2	0	0
213436	2947	0	0	0	0	0	0
213438	3390	294	262	276	701	687	733
213439	5384	164	15	120	443	85	179
213449	3004	1	2	1	0	1	0
213450	1661	0	0	0	0	0	0
213452	6385	31	36	40	58	66	44
213454	693	0	0	0	0	0	0
213464	3632	1297	1454	1239	1103	1117	1211
213469	3181	0	0	0	0	0	0
213480	341	0	0	0	0	0	0
213484	3716	157	162	161	333	260	319
213491	3260	2419	2458	2362	2865	2533	2811
213498	5600	402	356	412	509	351	454
213499	5925	973	936	869	727	693	743
213522	3019	0	0	0	0	0	0
213527	2414	0	0	0	0	0	0
213539	1815	223	180	178	91	107	100
213541	4078	1670	1741	1604	1318	1328	1493
213550	3970	568	632	615	637	604	615
213556	6886	0	0	0	0	0	0
213570	294	0	0	1	4	2	4
213573	1687	4	0	1	5	1	2
213575	1334	3	2	1	4	1	2
213582	6218	185	279	226	71	152	115
213603	2560	0	1	0	0	0	1
213649	3397	0	0	0	1	0	0
213673	2467	1623	1680	1698	2028	1708	1964
213684	358	0	0	1	4	1	0
213696	1497	0	0	0	0	0	1
213742	17918	23046	24566	25088	22394	30835	20053
213753	3287	1193	1324	1337	1103	1172	1047
213760	3837	404	415	433	463	434	514
213765	3731	0	0	4	2	0	0
213773	2515	1238	1290	1397	774	787	811
213783	7415	1	1	6	4	9	1
213788	1746	0	0	0	0	0	0
213811	2450	340	393	358	406	345	439
213819	3760	734	424	523	844	728	831
213827	3456	3136	3345	3101	3341	3039	3792
213895	4288	2302	2728	2567	2118	1928	2225
213945	4230	0	3	5	23	11	27
213948	3902	2	2	0	0	0	1
213956	2993	1	1	1	6	2	0
213980	3267	0	0	0	0	3	0
213988	17528	2617	2524	2438	3557	4192	3693
213989	2066	0	0	0	1	0	0
213990	3207	983	999	990	660	689	638
213993	2754	275	379	333	415	475	500
214048	1705	302	274	268	188	173	198
214058	6631	10	7	3	7	17	6
214063	3913	231	262	235	377	356	312
214084	3803	73	58	55	50	60	62
214105	2995	0	0	0	0	0	0
214106	1783	7	9	7	3	6	9
214111	5213	2	1	1	4	1	1
214112	3295	0	0	0	0	0	0
214133	9181	2	1	1	9	2	4
214137	5091	1	0	0	1	0	0
214150	7635	181	172	184	250	320	230
214158	1416	2	0	0	1	0	2
214162	16439	4807	4907	4295	7359	8630	6140
214189	1412	0	0	1	0	0	0
214191	2251	0	0	0	0	0	0
214230	4193	0	0	0	0	0	1
214239	4716	1	0	1	1	1	2
214240	6629	0	0	0	0	0	0
214253	2279	236	231	301	185	140	185
214254	2592	119	153	154	210	148	219
214290	5551	1228	1457	1303	2125	2228	2228
214292	1854	0	0	1	0	0	0
214301	604	0	2	1	1	1	2
214305	2605	0	0	0	0	1	0
214308	2037	0	0	0	0	0	0
214321	2496	15	6	8	6	10	4
214345	3139	368	326	289	356	331	333
214359	1874	0	0	0	5	4	4
214384	5127	0	0	0	0	0	0
214403	2887	0	0	0	0	0	0
214424	2483	199	242	235	130	163	167
214425	4153	0	1	0	0	3	0
214444	5603	537	657	636	595	508	528
214459	5330	1	0	1	5	1	5
214469	5080	5727	6236	5869	5835	5537	5933
214489	3023	538	523	472	428	352	427
214498	2678	1081	1212	1127	1025	1009	1145
214505	1234	161	180	171	271	226	213
214523	2267	23	17	23	9	15	24
214531	3245	0	0	0	3	2	10
214547	5745	0	1	0	0	0	0
214552	5488	627	804	890	1725	1236	1685
214568	1303	0	0	0	0	0	0
214572	2254	850	776	889	457	461	585
214575	3444	0	0	0	0	0	0
214579	5647	0	0	0	0	0	2
214580	1130	137	120	135	98	108	110
214585	7665	884	943	910	967	1007	943
214593	4554	0	0	0	0	0	0
214597	4221	977	1032	1106	2406	2118	2116
214601	1930	265	239	219	250	223	241
214604	2665	0	0	0	0	0	0
214627	4624	1292	1358	1259	1155	1087	1150
214639	1373	0	0	0	1	0	0
214642	4898	0	0	0	1	0	0
214663	1964	42	46	54	52	46	43
214669	3430	901	930	1033	861	668	778
214685	2547	0	1	2	0	1	2
214704	3651	0	1	0	0	1	0
214742	1597	113	110	116	127	123	128
214763	4000	68	128	110	29	28	33
214764	5338	793	827	719	971	917	969
214766	1858	2	0	0	0	0	0
214779	2408	5	5	4	10	8	8
214791	3401	2256	2010	1997	4122	4266	4227
214804	5495	0	0	0	2	3	5
214812	8585	732	972	897	826	865	916
214854	2583	10	11	3	75	41	53
214855	5699	2008	1788	1692	4784	4438	4594
214895	2225	494	531	532	720	496	662
214897	7183	793	818	732	1009	990	1066
214899	10969	2054	2413	2173	3056	3438	3648
214901	3106	901	1049	1150	377	377	436
214917	802	526	549	557	491	445	423
214922	2334	7	6	8	20	9	18
214931	3499	0	0	0	0	0	0
214932	1908	429	372	427	578	480	439
214944	2382	12	21	16	5	7	10
214951	1543	73	86	89	104	131	82
214952	2808	1070	1210	1205	1121	1059	1085
214968	6541	388	380	401	244	625	205
214987	2931	3432	3543	3617	2985	2656	3058
215001	2536	11	10	15	9	11	6
215008	4479	275	289	308	396	333	417
215015	4238	1078	1320	1123	1897	1752	2206
215028	774	0	0	0	0	0	0
215029	774	0	0	0	0	0	0
215031	1466	0	0	0	0	0	0
215051	2208	567	660	651	606	513	541
215061	1452	0	1	0	0	0	0
215085	4973	0	0	0	0	0	0
215090	2727	0	1	1	0	1	0
215095	2377	9	11	10	22	17	15
215113	4347	841	890	862	1576	1567	1334
215114	7855	11	16	13	35	29	34
215160	4171	285	338	331	240	257	267
215193	5548	777	718	747	520	542	578
215194	2598	1059	1058	1177	1219	1188	1092
215201	3638	785	911	889	606	673	757
215210	1278	134	170	153	233	201	214
215243	2121	2027	2203	2100	3218	3172	3178
215257	1647	4	0	1	7	2	2
215274	538	0	0	0	0	0	0
215280	4397	4399	4701	4822	4517	4569	5001
215303	2453	89	140	136	538	491	679
215332	1758	0	0	0	0	1	0
215335	5274	163	184	170	300	307	262
215351	4938	2509	2761	2629	2886	2837	3166
215378	3172	0	0	0	0	0	0
215384	7930	0	0	0	0	0	0
215387	2695	2656	3531	3396	1574	1443	1911
215418	2890	1387	1315	1184	2760	2665	2322
215436	3483	294	341	365	354	385	359
215445	5188	48	54	71	72	49	60
215446	3453	0	0	0	1	0	1
215449	1937	2395	2295	2193	2311	1954	2464
215456	2628	2	2	4	3	9	1
215472	773	0	0	0	0	0	0
215474	5783	239	294	239	296	232	308
215476	10546	1915	2170	2040	2098	2434	2218
215493	3390	5	4	4	3	3	2
215494	2369	1	2	0	3	3	0
215512	2317	533	497	346	557	498	501
215615	2301	824	768	886	803	697	865
215627	3288	0	0	0	0	0	1
215632	4683	2062	2235	2266	3627	3459	3783
215641	2160	0	0	0	0	0	0
215653	4785	2074	2282	2314	3505	3238	3683
215654	5639	0	0	0	0	0	0
215690	12767	3	1	1	6	3	6
215693	3504	112	121	130	146	176	206
215705	1772	623	660	641	1008	964	911
215707	2256	7	4	3	7	7	6
215708	5355	184	62	155	234	286	140
215723	2060	1	1	1	9	7	2
215728	2801	0	0	0	0	0	0
215748	3448	15	16	0	11	7	57
215751	1557	301	279	311	336	321	350
215772	5218	0	1	1	1	2	3
215789	2606	3	1	1	10	4	3
215798	6505	0	0	0	0	0	0
215814	1166	121	140	106	99	122	114
215819	7638	0	1	0	0	0	0
215821	8216	4	7	8	7	8	6
215854	1014	0	0	0	0	0	0
215855	1038	0	0	0	0	0	0
215856	1077	0	0	0	0	0	0
215859	1035	0	0	0	0	0	0
215890	2500	0	0	0	0	0	0
215895	882	0	0	0	0	0	0
215900	1082	25	32	36	30	48	39
215919	1054	0	0	0	0	0	0
215928	5981	0	0	0	0	0	1
215929	2679	1	0	0	0	0	0
215951	2513	99	101	108	111	118	127
215999	1423	77	92	79	64	82	78
216001	2275	762	895	946	919	813	962
216011	2635	451	473	547	351	356	340
216019	3483	0	0	0	1	0	0
216021	3102	13	7	8	9	5	11
216028	3852	0	0	0	0	0	0
216033	3924	0	0	0	0	0	0
216049	4257	9	21	18	8	2	3
216080	1431	708	699	689	837	777	837
216119	4522	114	168	141	149	131	159
216131	5048	768	796	760	1469	1347	1470
216134	5094	591	661	713	315	410	433
216136	2329	693	708	726	995	1059	855
216144	3276	0	0	0	0	0	0
216148	3961	0	0	0	0	0	0
216150	1266	1243	1139	1265	878	638	846
216151	3762	800	933	899	722	688	649
216152	4275	105	138	117	115	113	117
216154	3218	1027	1170	1110	898	883	931
216156	2954	1075	982	970	736	636	728
216157	2223	1462	1398	1484	1828	1674	1447
216161	4640	946	1016	1036	1344	1288	1116
216166	2112	0	0	0	0	0	0
216169	1473	1107	947	954	1436	1012	1094
216177	2634	115	124	111	149	155	173
216185	731	577	534	579	473	419	555
216188	6030	6	1	2	1	1	4
216190	2946	197	245	281	346	383	286
216197	2915	204	201	233	190	178	262
216198	2400	622	570	531	1677	1933	1945
216225	5331	0	0	1	0	0	0
216227	4452	546	684	638	290	540	536
216233	2698	5057	5238	5311	4604	6251	5671
216238	7836	1191	1478	1318	1264	1276	1435
216274	8006	223	292	287	211	226	244
216285	2493	0	0	0	0	0	0
216292	2039	199	189	223	197	201	213
216343	2626	0	0	0	0	0	0
216344	1824	1159	1166	1079	1994	1536	1899
216345	6956	1278	1417	1609	2067	2178	1974
216350	1522	0	0	0	0	0	0
216363	2690	289	224	226	324	222	310
216393	3427	0	0	1	0	0	0
216394	1479	0	0	1	0	1	0
216395	1378	260	240	286	230	211	217
216438	1998	3	1	1	5	2	3
216439	5633	735	759	779	1029	967	948
216440	4049	1763	1988	2007	2750	2262	2512
216441	2215	0	1	0	0	0	0
216443	2963	1703	1811	1862	1443	1155	1454
216445	1811	230	212	281	394	354	355
216453	1889	0	0	0	0	0	0
216454	1265	1	0	0	0	0	0
216456	2460	10	8	4	2	8	3
216459	1026	48	48	52	57	52	33
216505	2243	537	496	348	1663	1952	1374
216516	5153	76	78	83	151	195	138
216527	2104	2370	2103	2105	3586	2914	3253
216543	4810	1609	1630	1672	2592	2553	2782
216549	3893	2280	2356	2313	3072	2842	3044
216551	3635	14	2	9	5	5	4
216558	3085	988	818	843	901	766	1072
216560	2443	75	89	80	73	46	76
216565	4821	101	136	148	96	117	119
216578	3764	1244	1360	1214	1471	1659	1705
216613	6618	0	0	0	0	0	0
216616	2036	0	0	0	0	0	0
216618	1523	501	552	505	605	568	681
216622	3274	39	33	25	40	36	28
216635	604	0	0	0	0	0	0
216643	3280	0	0	0	0	0	0
216644	2293	0	0	0	0	0	0
216705	3398	6219	6247	5898	7833	6810	7980
